;x12;x13;x14;x15;x22;x23;x32;x33;x34;y2;y3;y4
477;12.198096;75.0;0.0;762.30478;75.0;0.0;75.0;0.0;762.30478;12.198098;28.182514;12.198096
478;12.198043;193.18863;0.0;809.65626;193.18863;0.0;193.18863;0.0;809.65626;12.198045;28.16591;12.198043
479;12.198041;276.61402;0.0;840.11569;276.61402;0.0;276.61402;0.0;840.11569;12.300213;28.128579;12.198041
480;12.198054;307.44678;0.0;825.6788;307.44678;0.0;307.44678;0.0;825.6788;12.310969;28.083082;12.198054
481;12.198063;202.37673;0.0;754.61393;202.37673;0.0;202.37673;0.0;754.61393;12.222121;28.042394;12.198063
482;12.198014;133.6841;0.0;719.27704;133.6841;0.0;133.6841;0.0;719.27704;12.198015;28.017287;12.198014
483;12.197965;98.460309;0.0;727.15306;98.460309;0.0;98.460309;0.0;727.15306;12.197967;27.998955;12.197965
484;12.197915;149.10927;0.0;770.99967;149.10927;0.0;149.10927;0.0;770.99967;12.197917;27.985021;12.197915
485;12.197861;181.71844;0.0;810.50451;181.71844;0.0;181.71844;0.0;810.50451;12.197863;27.958924;12.197861
486;12.197805;192.79104;0.0;830.00092;192.79104;0.0;192.79104;0.0;830.00092;12.197807;27.929861;12.197805
487;12.19775;79.235898;0.0;789.24622;79.235898;0.0;79.235898;0.0;789.24622;12.197752;27.906873;12.19775
488;12.197699;75.000026;0.0;746.36299;75.000026;0.0;75.000026;0.0;746.36299;12.1977;27.895234;12.197699
489;12.197649;75.0;0.0;740.77881;75.0;0.0;75.0;0.0;740.77881;12.197651;27.88365;12.197649
490;12.197598;194.57813;0.0;777.62776;194.57813;0.0;194.57813;0.0;777.62776;12.1976;27.868094;12.197598
491;12.197601;311.52941;0.0;865.55388;311.52941;0.0;311.52941;0.0;865.55388;12.279689;27.827524;12.197601
492;12.197615;354.65826;0.0;877.7699;354.65826;0.0;354.65826;0.0;877.7699;12.26824;27.775529;12.197615
493;12.197628;226.73809;0.0;845.56518;226.73809;0.0;226.73809;0.0;845.56518;12.294071;27.728982;12.197628
494;12.197583;142.5757;0.0;798.55053;142.5757;0.0;142.5757;0.0;798.55053;12.197584;27.701497;12.197583
495;12.19753;111.31845;0.0;779.951;111.31845;0.0;111.31845;0.0;779.951;12.197531;27.682285;12.19753
496;12.197487;231.02504;0.0;709.07563;231.02504;0.0;231.02504;0.0;709.07563;12.393459;27.657311;12.197487
497;12.197501;308.91929;0.0;756.75618;308.91929;0.0;308.91929;0.0;756.75618;12.370585;27.614651;12.197501
498;12.197514;337.84475;0.0;781.36889;337.84475;0.0;337.84475;0.0;781.36889;12.348963;27.564336;12.197514
499;12.197528;339.41393;0.0;760.28051;339.41393;0.0;339.41393;0.0;760.28051;12.36533;27.511805;12.197528
500;12.197541;337.64983;0.0;712.87959;337.64983;0.0;337.64983;0.0;712.87959;12.404638;27.459537;12.197541
501;12.197555;336.9822;0.0;751.27234;336.9822;0.0;336.9822;0.0;751.27234;12.373644;27.407444;12.197555
502;12.197568;262.29594;0.0;766.11422;262.29594;0.0;262.29594;0.0;766.11422;12.362546;27.360417;12.197568
503;12.197582;215.61182;0.0;812.28233;215.61182;0.0;215.61182;0.0;812.28233;12.324448;27.324084;12.197582
504;12.197541;198.28464;0.0;847.33302;198.28464;0.0;198.28464;0.0;847.33302;12.197543;27.292339;12.197541
505;12.197502;229.395;0.0;839.04086;229.395;0.0;229.395;0.0;839.04086;12.299927;27.259767;12.197502
506;12.197516;250.51264;0.0;768.14576;250.51264;0.0;250.51264;0.0;768.14576;12.3585;27.222444;12.197516
507;12.197529;258.35845;0.0;728.87795;258.35845;0.0;258.35845;0.0;728.87795;12.391939;27.183045;12.197529
508;12.197543;211.18938;0.0;730.45753;211.18938;0.0;211.18938;0.0;730.45753;12.391947;27.146242;12.197543
509;12.197494;180.92047;0.0;771.43103;180.92047;0.0;180.92047;0.0;771.43103;12.197496;27.116333;12.197494
510;12.19744;169.68224;0.0;814.1276;169.68224;0.0;169.68224;0.0;814.1276;12.197442;27.089399;12.19744
511;12.197384;161.85802;0.0;835.67243;161.85802;0.0;161.85802;0.0;835.67243;12.197386;27.063809;12.197384
512;12.197329;158.02768;0.0;798.55751;158.02768;0.0;158.02768;0.0;798.55751;12.197331;27.039153;12.197329
513;12.197277;156.61099;0.0;753.28554;156.61099;0.0;156.61099;0.0;753.28554;12.197278;27.014871;12.197277
514;12.197253;277.84654;0.0;741.4801;277.84654;0.0;277.84654;0.0;741.4801;12.382396;26.982549;12.197253
515;12.197266;353.86462;0.0;773.99507;353.86462;0.0;353.86462;0.0;773.99507;12.3563;26.932824;12.197266
516;12.19728;382.08044;0.0;865.68888;382.08044;0.0;382.08044;0.0;865.68888;12.279697;26.875631;12.19728
517;12.197293;303.61494;0.0;883.90088;303.61494;0.0;303.61494;0.0;883.90088;12.263312;26.82165;12.197293
518;12.197307;251.82305;0.0;856.63741;251.82305;0.0;251.82305;0.0;856.63741;12.284921;26.779392;12.197307
519;12.19732;232.5872;0.0;808.9664;232.5872;0.0;232.5872;0.0;808.9664;12.324652;26.742225;12.19732
520;12.19729;134.01125;0.0;784.71636;134.01125;0.0;134.01125;0.0;784.71636;12.197291;26.713082;12.19729
521;12.197236;75.004721;0.0;808.8942;75.004721;0.0;75.004721;0.0;808.8942;12.197238;26.699143;12.197236
522;12.19718;75.0;0.0;856.34095;75.0;0.0;75.0;0.0;856.34095;12.197182;26.687559;12.19718
523;12.197133;257.66666;0.0;886.14568;257.66666;0.0;257.66666;0.0;886.14568;12.261424;26.666474;12.197133
524;12.197147;388.6506;0.0;870.90619;388.6506;0.0;388.6506;0.0;870.90619;12.273262;26.61494;12.197147
525;12.19716;252.81165;0.0;824.63359;252.81165;0.0;252.81165;0.0;824.63359;12.311458;26.566613;12.19716
526;12.197169;244.44476;0.0;760.31648;244.44476;0.0;244.44476;0.0;760.31648;12.365929;26.528156;12.197169
527;12.197131;120.28829;0.0;769.02279;120.28829;0.0;120.28829;0.0;769.02279;12.197132;26.501483;12.197131
528;12.197077;75.000866;0.0;813.19522;75.000866;0.0;75.000866;0.0;813.19522;12.197079;26.48871;12.197077
529;12.197021;174.18634;0.0;852.22049;174.18634;0.0;174.18634;0.0;852.22049;12.197023;26.473492;12.197021
530;12.196995;242.65884;0.0;850.21896;242.65884;0.0;242.65884;0.0;850.21896;12.290811;26.440414;12.196995
531;12.197009;267.794;0.0;798.69038;267.794;0.0;267.794;0.0;798.69038;12.333046;26.400674;12.197009
532;12.197001;175.29337;0.0;756.18335;175.29337;0.0;175.29337;0.0;756.18335;12.197012;26.365315;12.197001
533;12.196951;115.00908;0.0;751.43871;115.00908;0.0;115.00908;0.0;751.43871;12.196952;26.343638;12.196951
534;12.196899;75.001457;0.0;788.81819;75.001457;0.0;75.001457;0.0;788.81819;12.1969;26.330684;12.196899
535;12.196844;75.0;0.0;833.95527;75.0;0.0;75.0;0.0;833.95527;12.196846;26.319099;12.196844
536;12.196791;150.79314;0.0;779.21277;150.79314;0.0;150.79314;0.0;779.21277;12.196793;26.302567;12.196791
537;12.196739;159.7391;0.0;746.3871;159.7391;0.0;159.7391;0.0;746.3871;12.196741;26.278465;12.196739
538;12.196691;219.95276;0.0;699.52292;219.95276;0.0;219.95276;0.0;699.52292;12.196692;26.249674;12.196691
539;12.196704;256.8038;0.0;681.70394;256.8038;0.0;256.8038;0.0;681.70394;12.432029;26.212399;12.196704
540;12.196717;270.47766;0.0;709.31284;270.47766;0.0;270.47766;0.0;709.31284;12.410127;26.171504;12.196717
541;12.196731;327.86128;0.0;760.2792;327.86128;0.0;327.86128;0.0;760.2792;12.367637;26.125757;12.196731
542;12.196744;362.48053;0.0;784.16481;362.48053;0.0;362.48053;0.0;784.16481;12.346609;26.072015;12.196744
543;12.196758;375.32388;0.0;762.32226;375.32388;0.0;375.32388;0.0;762.32226;12.363614;26.014872;12.196758
544;12.196771;268.38814;0.0;714.83364;268.38814;0.0;268.38814;0.0;714.83364;12.403018;25.963976;12.196771
545;12.196772;200.2357;0.0;685.35976;200.2357;0.0;200.2357;0.0;685.35976;12.197136;25.928625;12.196772
546;12.196718;174.93424;0.0;815.77364;174.93424;0.0;174.93424;0.0;815.77364;12.19672;25.899972;12.196718
547;12.196662;219.99416;0.0;862.15232;219.99416;0.0;219.99416;0.0;862.15232;12.196664;25.870136;12.196662
548;12.196675;250.60019;0.0;896.62468;250.60019;0.0;250.60019;0.0;896.62468;12.253275;25.833416;12.196675
549;12.196688;261.97131;0.0;887.50221;261.97131;0.0;261.97131;0.0;887.50221;12.259569;25.793686;12.196688
550;12.196702;221.37631;0.0;843.17206;221.37631;0.0;221.37631;0.0;843.17206;12.295981;25.755854;12.196702
551;12.196673;194.88753;0.0;717.38847;194.88753;0.0;194.88753;0.0;717.38847;12.196674;25.724033;12.196673
552;12.196625;185.05078;0.0;719.80786;185.05078;0.0;185.05078;0.0;719.80786;12.196626;25.694815;12.196625
553;12.196575;200.54324;0.0;761.20742;200.54324;0.0;200.54324;0.0;761.20742;12.196577;25.665274;12.196575
554;12.196522;211.17418;0.0;803.52065;211.17418;0.0;211.17418;0.0;803.52065;12.196524;25.633347;12.196522
555;12.196467;215.12439;0.0;807.84495;215.12439;0.0;215.12439;0.0;807.84495;12.196469;25.600374;12.196467
556;12.196415;119.4964;0.0;749.93239;119.4964;0.0;119.4964;0.0;749.93239;12.196417;25.573537;12.196415
557;12.196366;75.000469;0.0;704.93282;75.000469;0.0;75.000469;0.0;704.93282;12.196368;25.561088;12.196366
558;12.196319;75.0;0.0;693.94744;75.0;0.0;75.0;0.0;693.94744;12.196321;25.549503;12.196319
559;12.196271;75.0;0.0;727.07523;75.0;0.0;75.0;0.0;727.07523;12.196273;25.537919;12.196271
560;12.196221;164.10439;0.0;773.85866;164.10439;0.0;164.10439;0.0;773.85866;12.196222;25.519707;12.196221
561;12.196168;182.816;0.0;786.84168;182.816;0.0;182.816;0.0;786.84168;12.19617;25.492676;12.196168
562;12.196156;319.70358;0.0;758.88931;319.70358;0.0;319.70358;0.0;758.88931;12.366366;25.455088;12.196156
563;12.19617;403.61108;0.0;711.25747;403.61108;0.0;403.61108;0.0;711.25747;12.406088;25.39819;12.19617
564;12.196183;251.30824;0.0;687.73845;251.30824;0.0;251.30824;0.0;687.73845;12.426817;25.353381;12.196183
565;12.196191;258.56151;0.0;709.95553;258.56151;0.0;258.56151;0.0;709.95553;12.409493;25.314959;12.196191
566;12.196158;146.95349;0.0;841.32863;146.95349;0.0;146.95349;0.0;841.32863;12.19616;25.284966;12.196158
567;12.1961;79.505928;0.0;870.47314;79.505928;0.0;79.505928;0.0;870.47314;12.196102;25.266487;12.1961
568;12.196041;75.000028;0.0;854.43582;75.000028;0.0;75.000028;0.0;854.43582;12.196043;25.254845;12.196041
569;12.195985;75.0;0.0;807.96512;75.0;0.0;75.0;0.0;807.96512;12.195987;25.24326;12.195985
570;12.195932;75.0;0.0;773.78597;75.0;0.0;75.0;0.0;773.78597;12.195934;25.231676;12.195932
571;12.195888;239.48513;0.0;722.10535;239.48513;0.0;239.48513;0.0;722.10535;12.380489;25.213101;12.195888
572;12.195902;382.72474;0.0;766.58697;382.72474;0.0;382.72474;0.0;766.58697;12.362552;25.16327;12.195902
573;12.195915;252.05908;0.0;805.12045;252.05908;0.0;252.05908;0.0;805.12045;12.329696;25.113616;12.195915
574;12.195929;244.2734;0.0;802.27551;244.2734;0.0;244.2734;0.0;802.27551;12.330743;25.07496;12.195929
575;12.195942;236.57207;0.0;760.66776;236.57207;0.0;236.57207;0.0;760.66776;12.36473;25.037918;12.195942
576;12.195956;233.69997;0.0;698.90677;233.69997;0.0;233.69997;0.0;698.90677;12.41678;25.001635;12.195956
577;12.195969;215.02344;0.0;695.00226;215.02344;0.0;215.02344;0.0;695.00226;12.42135;24.966817;12.195969
578;12.195941;203.60616;0.0;732.90056;203.60616;0.0;203.60616;0.0;732.90056;12.195943;24.934628;12.195941
579;12.19589;199.36975;0.0;777.75726;199.36975;0.0;199.36975;0.0;777.75726;12.195892;24.90356;12.19589
580;12.195877;171.32562;0.0;788.33131;171.32562;0.0;171.32562;0.0;788.33131;12.196146;24.867728;12.195877
581;12.195824;75.027497;0.0;767.10312;75.027497;0.0;75.027497;0.0;767.10312;12.195826;24.851558;12.195824
582;12.195774;75.0;0.0;720.40465;75.0;0.0;75.0;0.0;720.40465;12.195775;24.839973;12.195774
583;12.195732;240.97329;0.0;703.3718;240.97329;0.0;240.97329;0.0;703.3718;12.399314;24.821099;12.195732
584;12.195745;381.26714;0.0;731.66504;381.26714;0.0;381.26714;0.0;731.66504;12.391511;24.771305;12.195745
585;12.195759;250.6836;0.0;779.2717;250.6836;0.0;250.6836;0.0;779.2717;12.351798;24.720814;12.195759
586;12.195763;277.34556;0.0;879.01347;277.34556;0.0;277.34556;0.0;879.01347;12.267541;24.68271;12.195763
587;12.195746;178.5238;0.0;856.42707;178.5238;0.0;178.5238;0.0;856.42707;12.195748;24.648602;12.195746
588;12.19569;140.96963;0.0;808.86562;140.96963;0.0;140.96963;0.0;808.86562;12.195692;24.624403;12.19569
589;12.195636;75.074991;0.0;780.06037;75.074991;0.0;75.074991;0.0;780.06037;12.195638;24.608266;12.195636
590;12.195583;75.0;0.0;796.49473;75.0;0.0;75.0;0.0;796.49473;12.195585;24.59668;12.195583
591;12.195532;75.0;0.0;786.4766;75.0;0.0;75.0;0.0;786.4766;12.195533;24.585096;12.195532
592;12.195477;75.0;0.0;820.35727;75.0;0.0;75.0;0.0;820.35727;12.195479;24.573511;12.195477
593;12.195422;75.0;0.0;810.40735;75.0;0.0;75.0;0.0;810.40735;12.195424;24.561927;12.195422
594;12.195369;75.0;0.0;765.77218;75.0;0.0;75.0;0.0;765.77218;12.19537;24.550343;12.195369
595;12.195318;185.30042;0.0;727.48914;185.30042;0.0;185.30042;0.0;727.48914;12.19532;24.532805;12.195318
596;12.195298;239.86129;0.0;793.92034;239.86129;0.0;239.86129;0.0;793.92034;12.339105;24.499289;12.195298
597;12.195311;260.05734;0.0;835.73586;260.05734;0.0;260.05734;0.0;835.73586;12.304934;24.460425;12.195311
598;12.195325;291.27308;0.0;877.65248;291.27308;0.0;291.27308;0.0;877.65248;12.26941;24.417991;12.195325
599;12.195338;308.89414;0.0;881.13512;308.89414;0.0;308.89414;0.0;881.13512;12.265191;24.371423;12.195338
600;12.195352;315.42547;0.0;842.98185;315.42547;0.0;315.42547;0.0;842.98185;12.296156;24.323124;12.195352
601;12.195365;282.74105;0.0;739.85462;282.74105;0.0;282.74105;0.0;739.85462;12.382514;24.276545;12.195365
602;12.195379;261.66318;0.0;729.69007;261.66318;0.0;261.66318;0.0;729.69007;12.392269;24.234761;12.195379
603;12.195392;253.83693;0.0;763.42031;253.83693;0.0;253.83693;0.0;763.42031;12.365128;24.195048;12.195392
604;12.195406;212.4489;0.0;810.03126;212.4489;0.0;212.4489;0.0;810.03126;12.326047;24.158686;12.195406
605;12.195355;187.28641;0.0;826.66903;187.28641;0.0;187.28641;0.0;826.66903;12.195356;24.128126;12.195355
606;12.195302;177.95048;0.0;754.03314;177.95048;0.0;177.95048;0.0;754.03314;12.195304;24.100037;12.195302
607;12.195291;340.43865;0.0;706.4534;340.43865;0.0;340.43865;0.0;706.4534;12.410104;24.061715;12.195291
608;12.195305;256.73492;0.0;683.67277;256.73492;0.0;256.73492;0.0;683.67277;12.43023;24.010666;12.195305
609;12.195318;278.09917;0.0;706.63366;278.09917;0.0;278.09917;0.0;706.63366;12.412277;23.969124;12.195318
610;12.195325;289.00859;0.0;754.22594;289.00859;0.0;289.00859;0.0;754.22594;12.372373;23.930106;12.195325
611;12.195313;181.0074;0.0;880.31548;181.0074;0.0;181.0074;0.0;880.31548;12.195317;23.894631;12.195313
612;12.195254;137.28493;0.0;863.4898;137.28493;0.0;137.28493;0.0;863.4898;12.195256;23.870603;12.195254
613;12.195197;181.62517;0.0;816.83555;181.62517;0.0;181.62517;0.0;816.83555;12.195199;23.846785;12.195197
614;12.195143;213.5297;0.0;783.25087;213.5297;0.0;213.5297;0.0;783.25087;12.195145;23.815876;12.195143
615;12.195129;225.39096;0.0;793.61336;225.39096;0.0;225.39096;0.0;793.61336;12.33953;23.781828;12.195129
616;12.195103;163.22076;0.0;762.2913;163.22076;0.0;163.22076;0.0;762.2913;12.195105;23.751092;12.195103
617;12.19505;123.18111;0.0;800.31746;123.18111;0.0;123.18111;0.0;800.31746;12.195052;23.729467;12.19505
618;12.194996;108.31455;0.0;796.63;108.31455;0.0;108.31455;0.0;796.63;12.194998;23.711777;12.194996
619;12.194943;194.35766;0.0;754.6157;194.35766;0.0;194.35766;0.0;754.6157;12.194945;23.689391;12.194943
620;12.194934;249.62511;0.0;712.90232;249.62511;0.0;249.62511;0.0;712.90232;12.405138;23.654421;12.194934
621;12.194948;270.14503;0.0;761.47195;270.14503;0.0;270.14503;0.0;761.47195;12.365982;23.61402;12.194948
622;12.19493;136.18808;0.0;799.87954;136.18808;0.0;136.18808;0.0;799.87954;12.194932;23.58112;12.19493
623;12.194875;75.001656;0.0;844.4418;75.001656;0.0;75.001656;0.0;844.4418;12.194877;23.567767;12.194875
624;12.194817;75.0;0.0;854.19074;75.0;0.0;75.0;0.0;854.19074;12.194819;23.556182;12.194817
625;12.19476;164.36095;0.0;820.16323;164.36095;0.0;164.36095;0.0;820.16323;12.194762;23.54257;12.19476
626;12.194745;263.87942;0.0;737.5625;263.87942;0.0;263.87942;0.0;737.5625;12.384299;23.508103;12.194745
627;12.194759;299.63906;0.0;721.31949;299.63906;0.0;299.63906;0.0;721.31949;12.399065;23.46413;12.194759
628;12.194756;171.24601;0.0;750.2882;171.24601;0.0;171.24601;0.0;750.2882;12.194824;23.426174;12.194756
629;12.194703;75.234789;0.0;797.83331;75.234789;0.0;75.234789;0.0;797.83331;12.194705;23.408346;12.194703
630;12.194648;75.000001;0.0;820.24206;75.000001;0.0;75.000001;0.0;820.24206;12.19465;23.396759;12.194648
631;12.194594;153.25208;0.0;789.22933;153.25208;0.0;153.25208;0.0;789.22933;12.194596;23.383515;12.194594
632;12.194548;224.04552;0.0;741.60961;224.04552;0.0;224.04552;0.0;741.60961;12.370167;23.353273;12.194548
633;12.194562;248.68988;0.0;713.482;248.68988;0.0;248.68988;0.0;713.482;12.405206;23.316452;12.194562
634;12.194544;149.10095;0.0;730.70656;149.10095;0.0;149.10095;0.0;730.70656;12.194546;23.284523;12.194544
635;12.194493;75.045712;0.0;777.4471;75.045712;0.0;75.045712;0.0;777.4471;12.194495;23.268731;12.194493
636;12.194435;75.0;0.0;884.9433;75.0;0.0;75.0;0.0;884.9433;12.194437;23.257146;12.194435
637;12.194375;75.0;0.0;874.17242;75.0;0.0;75.0;0.0;874.17242;12.194377;23.245562;12.194375
638;12.194318;75.0;0.0;829.24622;75.0;0.0;75.0;0.0;829.24622;12.19432;23.233978;12.194318
639;12.194263;75.0;0.0;791.47303;75.0;0.0;75.0;0.0;791.47303;12.194265;23.222393;12.194263
640;12.19421;75.0;0.0;795.58133;75.0;0.0;75.0;0.0;795.58133;12.194212;23.210809;12.19421
641;12.194154;75.0;0.0;850.16419;75.0;0.0;75.0;0.0;850.16419;12.194156;23.199224;12.194154
642;12.194095;75.0;0.0;891.67163;75.0;0.0;75.0;0.0;891.67163;12.194097;23.18764;12.194095
643;12.194035;75.0;0.0;894.31151;75.0;0.0;75.0;0.0;894.31151;12.194037;23.176056;12.194035
644;12.193976;75.0;0.0;855.6573;75.0;0.0;75.0;0.0;855.6573;12.193978;23.164471;12.193976
645;12.193919;75.0;0.0;811.2475;75.0;0.0;75.0;0.0;811.2475;12.193921;23.152887;12.193919
646;12.193867;198.70186;0.0;771.73596;198.70186;0.0;198.70186;0.0;771.73596;12.193869;23.135759;12.193867
647;12.193869;284.27236;0.0;806.05671;284.27236;0.0;284.27236;0.0;806.05671;12.329605;23.097389;12.193869
648;12.193883;315.93359;0.0;852.48057;315.93359;0.0;315.93359;0.0;852.48057;12.290657;23.050635;12.193883
649;12.193896;359.53005;0.0;868.32429;359.53005;0.0;359.53005;0.0;868.32429;12.27622;22.998643;12.193896
650;12.19391;383.8119;0.0;839.02123;383.8119;0.0;383.8119;0.0;839.02123;12.299568;22.940934;12.19391
651;12.193923;392.81038;0.0;726.55167;392.81038;0.0;392.81038;0.0;726.55167;12.393367;22.880842;12.193923
652;12.193937;298.1576;0.0;704.51362;298.1576;0.0;298.1576;0.0;704.51362;12.412887;22.832667;12.193937
653;12.19395;342.13761;0.0;728.21113;342.13761;0.0;342.13761;0.0;728.21113;12.39431;22.782675;12.19395
654;12.193964;358.46567;0.0;775.85387;358.46567;0.0;358.46567;0.0;775.85387;12.354719;22.728361;12.193964
655;12.193977;305.24922;0.0;803.63933;305.24922;0.0;305.24922;0.0;803.63933;12.330514;22.676431;12.193977
656;12.193991;270.38983;0.0;783.43374;270.38983;0.0;270.38983;0.0;783.43374;12.346105;22.632405;12.193991
657;12.194004;257.44401;0.0;736.61046;257.44401;0.0;257.44401;0.0;736.61046;12.384828;22.591804;12.194004
658;12.194014;219.87064;0.0;703.63077;219.87064;0.0;219.87064;0.0;703.63077;12.413237;22.553707;12.194014
659;12.193969;75.555203;0.0;714.81594;75.555203;0.0;75.555203;0.0;714.81594;12.193971;22.532876;12.193969
660;12.193919;75.000003;0.0;759.88237;75.000003;0.0;75.000003;0.0;759.88237;12.193921;22.521284;12.193919
661;12.193863;75.0;0.0;854.48971;75.0;0.0;75.0;0.0;854.48971;12.193865;22.5097;12.193863
662;12.193805;75.0;0.0;849.96348;75.0;0.0;75.0;0.0;849.96348;12.193807;22.498116;12.193805
663;12.193749;75.0;0.0;807.5558;75.0;0.0;75.0;0.0;807.5558;12.193751;22.486531;12.193749
664;12.193696;147.03939;0.0;766.25867;147.03939;0.0;147.03939;0.0;766.25867;12.193698;22.473654;12.193696
665;12.193645;216.97293;0.0;764.0405;216.97293;0.0;216.97293;0.0;764.0405;12.193647;22.444347;12.193645
666;12.193653;240.56302;0.0;734.04517;240.56302;0.0;240.56302;0.0;734.04517;12.38966;22.408713;12.193653
667;12.193627;121.67874;0.0;778.2959;121.67874;0.0;121.67874;0.0;778.2959;12.193629;22.379345;12.193627
668;12.193574;75.000437;0.0;787.21667;75.000437;0.0;75.000437;0.0;787.21667;12.193576;22.366921;12.193574
669;12.193522;75.0;0.0;752.60264;75.0;0.0;75.0;0.0;752.60264;12.193523;22.355337;12.193522
670;12.193472;75.0;0.0;706.27778;75.0;0.0;75.0;0.0;706.27778;12.193474;22.343752;12.193472
671;12.193423;177.99583;0.0;740.8302;177.99583;0.0;177.99583;0.0;740.8302;12.193424;22.323197;12.193423
672;12.193372;201.70034;0.0;770.46758;201.70034;0.0;201.70034;0.0;770.46758;12.193374;22.293573;12.193372
673;12.193318;178.55054;0.0;817.93624;178.55054;0.0;178.55054;0.0;817.93624;12.19332;22.263776;12.193318
674;12.193262;161.81084;0.0;839.59598;161.81084;0.0;161.81084;0.0;839.59598;12.193264;22.237696;12.193262
675;12.193016;155.58713;0.0;815.53294;155.58713;0.0;155.58713;0.0;815.53294;12.193026;22.213262;12.193016
676;12.192846;258.44579;0.0;787.72203;258.44579;0.0;258.44579;0.0;787.72203;12.3423;22.182373;12.192846
677;12.192917;323.41786;0.0;760.28179;323.41786;0.0;323.41786;0.0;760.28179;12.366231;22.136634;12.192917
678;12.192988;347.53593;0.0;778.29115;347.53593;0.0;347.53593;0.0;778.29115;12.352465;22.084511;12.192988
679;12.193057;382.13426;0.0;825.19328;382.13426;0.0;382.13426;0.0;825.19328;12.313665;22.028306;12.193057
680;12.193126;401.50017;0.0;857.86658;401.50017;0.0;401.50017;0.0;857.86658;12.285503;21.967546;12.193126
681;12.193195;408.67738;0.0;800.84274;408.67738;0.0;408.67738;0.0;800.84274;12.331728;21.904886;12.193195
682;12.193254;260.15436;0.0;755.63754;260.15436;0.0;260.15436;0.0;755.63754;12.368935;21.859041;12.193254
683;12.193268;274.71503;0.0;718.38602;274.71503;0.0;274.71503;0.0;718.38602;12.40077;21.817554;12.193268
684;12.193281;280.12223;0.0;723.33501;280.12223;0.0;280.12223;0.0;723.33501;12.397967;21.774635;12.193281
685;12.193295;209.85531;0.0;765.93441;209.85531;0.0;209.85531;0.0;765.93441;12.363103;21.736043;12.193295
686;12.193288;286.04738;0.0;799.99866;286.04738;0.0;286.04738;0.0;799.99866;12.334081;21.695124;12.193288
687;12.193302;257.49892;0.0;801.79464;257.49892;0.0;257.49892;0.0;801.79464;12.331263;21.653506;12.193302
688;12.193315;243.25625;0.0;762.6516;243.25625;0.0;243.25625;0.0;762.6516;12.36309;21.614929;12.193315
689;12.193329;237.05447;0.0;718.55714;237.05447;0.0;237.05447;0.0;718.55714;12.400299;21.577913;12.193329
690;12.193342;234.76529;0.0;710.05152;234.76529;0.0;234.76529;0.0;710.05152;12.408682;21.541503;12.193342
691;12.193356;279.01971;0.0;799.14234;279.01971;0.0;279.01971;0.0;799.14234;12.335375;21.494364;12.193356
692;12.193369;314.72659;0.0;845.36702;314.72659;0.0;314.72659;0.0;845.36702;12.296569;21.4498;12.193369
693;12.193383;340.33539;0.0;860.41173;340.33539;0.0;340.33539;0.0;860.41173;12.28279;21.398886;12.193383
694;12.193396;375.11017;0.0;830.44689;375.11017;0.0;375.11017;0.0;830.44689;12.306703;21.343768;12.193396
695;12.19341;394.44496;0.0;783.02204;394.44496;0.0;394.44496;0.0;783.02204;12.346323;21.284096;12.19341
696;12.193423;401.60996;0.0;740.78743;401.60996;0.0;401.60996;0.0;740.78743;12.382683;21.222527;12.193423
697;12.193437;258.58555;0.0;765.21317;258.58555;0.0;258.58555;0.0;765.21317;12.363488;21.170042;12.193437
698;12.193437;290.2016;0.0;812.89145;290.2016;0.0;290.2016;0.0;812.89145;12.323843;21.131745;12.193437
699;12.193451;233.37833;0.0;839.98612;233.37833;0.0;233.37833;0.0;839.98612;12.300201;21.091972;12.193451
700;12.193464;273.16006;0.0;821.58647;273.16006;0.0;273.16006;0.0;821.58647;12.314295;21.053736;12.193464
701;12.193478;303.55977;0.0;793.20133;303.55977;0.0;303.55977;0.0;793.20133;12.337676;21.008824;12.193478
702;12.193491;314.86881;0.0;760.83782;314.86881;0.0;314.86881;0.0;760.83782;12.365588;20.96092;12.193491
703;12.193496;191.87462;0.0;772.84216;191.87462;0.0;191.87462;0.0;772.84216;12.196;20.920453;12.193496
704;12.193442;113.81652;0.0;818.17846;113.81652;0.0;113.81652;0.0;818.17846;12.193444;20.897808;12.193442
705;12.193385;75.000482;0.0;855.16474;75.000482;0.0;75.000482;0.0;855.16474;12.193387;20.885386;12.193385
706;12.193326;187.88116;0.0;869.27309;187.88116;0.0;187.88116;0.0;869.27309;12.193328;20.868464;12.193326
707;12.193314;255.52096;0.0;826.48619;255.52096;0.0;255.52096;0.0;826.48619;12.30988;20.833374;12.193314
708;12.193328;280.54969;0.0;785.61827;280.54969;0.0;280.54969;0.0;785.61827;12.344582;20.791657;12.193328
709;12.193341;372.28228;0.0;784.24399;372.28228;0.0;372.28228;0.0;784.24399;12.347049;20.741952;12.193341
710;12.193355;248.35243;0.0;823.62686;248.35243;0.0;248.35243;0.0;823.62686;12.315013;20.688384;12.193355
711;12.193368;258.80993;0.0;887.22623;258.80993;0.0;258.80993;0.0;887.22623;12.261539;20.649153;12.193368
712;12.193371;293.22401;0.0;895.31693;293.22401;0.0;293.22401;0.0;895.31693;12.253432;20.611426;12.193371
713;12.193381;206.91361;0.0;860.12722;206.91361;0.0;206.91361;0.0;860.12722;12.212691;20.573471;12.193381
714;12.193324;172.05153;0.0;814.01126;172.05153;0.0;172.05153;0.0;814.01126;12.193326;20.544645;12.193324
